activity,ATS5m,AATS1v,AATS7v,AATS8v,AATS6e,AATS1p,AATS8p,AATS1i,ATSC4m,ATSC8v,ATSC1e,AATSC4m,AATSC8v,AATSC0p,AATSC6i,MATS4m,MATS8v,MATS6i,MATS4s,GATS6c,GATS3e,GATS4e,GATS1i,GATS4s,GATS5s,VE1_Dzs,VE2_Dzs,VE3_Dzs,BCUTp.1l,BCUTp.1h,nBondsT,SpMax1_Bhm,SpMax2_Bhm,SpMax4_Bhm,SpMin1_Bhm,SpMin2_Bhm,SpMin4_Bhm,SpMax1_Bhv,SpMax2_Bhv,SpMax4_Bhv,SpMin1_Bhv,SpMin2_Bhv,SpMin4_Bhv,SpMax1_Bhe,SpMax2_Bhe,SpMax4_Bhe,SpMin1_Bhe,SpMin2_Bhe,SpMin4_Bhe,SpMin6_Bhe,SpMax1_Bhp,SpMax2_Bhp,SpMax3_Bhp,SpMax4_Bhp,SpMin1_Bhp,SpMin2_Bhp,SpMin4_Bhp,SpMax2_Bhi,SpMax4_Bhi,SpMin1_Bhi,SpMin2_Bhi,SpMin7_Bhi,SpMin2_Bhs,SpMin4_Bhs,SpMin6_Bhs,SpMin8_Bhs,C1SP1,C3SP2,SCH.4,SCH.5,SCH.6,SCH.7,VCH.4,VCH.5,VCH.6,VCH.7,VC.5,SPC.6,VPC.4,VPC.6,ASP.1,ASP.6,ASP.7,VE3_Dt,ntsC,naasC,ntN,StsC,SdssC,StN,SdO,minHBa,minsssCH,mintsC,mindssC,mintN,minsF,maxHBa,maxtsC,maxtN,maxsF,gmax,MAXDP,MAXDP2,SIC2,CIC2,BIC2,BIC4,ZMIC1,ZMIC2,ZMIC3,MLogP,MDEC.22,MDEO.11,MDEN.12,MDEN.13,MDEN.22,TopoPSA,MWC7,MWC8,MWC9,MWC10,SRW5,SRW7,SRW8,SRW10,TSRW,WTPT.4,MACCSFP41
Inhibitor,0.139337216,0.212360531,0.333551715,0.630670833,0.140611453,0.181306646,0.54251907,0.491203277,0.392306081,0.675869124,0.886401158,0.408432088,0.394480661,0.17203565,0.697123152,0.32175692,0.434586979,0.533706245,0.363484396,0.420174712,0.42195083,0.540348981,0.598798936,0.502157787,0.304663061,0.36370894,0.254898591,0.973420044,0.243390826,0.422041008,0,0.094995639,0.151086885,0.523782937,0.508421843,0.835051672,0.839928302,0.487816893,0.709904264,0.624932502,0.614201247,0.761246763,0.80953939,0.479377137,0.663106532,0.710730053,0.540379231,0.711959372,0.713006877,0.715633008,0.407261667,0.639647627,0.733714462,0.614391974,0.651786062,0.76554453,0.804611647,0.633259061,0.755471138,0.535963252,0.694864301,0.66992,0.684704161,0.841039967,0.756994945,0.672580846,0,0.25,0,0,0.197352928,0.118391189,0,0,0.150294414,0.062525432,0.047025283,0.21731844,0.173127014,0.108561783,0.434653574,0.296521098,0.305118827,0.962667767,0,0.333333333,0,0,0.898758935,0,0.111438345,0.331237581,0.75297943,0,0.458828971,0,0,0.800222913,0,0,0,0.740716963,0.693132452,0.693132452,0.565439914,0.36303728,0.590607902,0.725655683,0.139539429,0.090010344,0.088544314,0.5,0.607241568,0.089330747,0,0,0.121416625,0.083873044,0.600169763,0.612263153,0.611450658,0.60790578,0,0,0.565768665,0.624255568,0.617847561,0.119130632,0
Inhibitor,0.109541416,0.298097292,0.388109587,0.694337359,0.176340538,0.369478681,0.621460923,0.339306006,0.411650334,0.54256182,0.812673403,0.409652532,0.298164339,0.553955923,0.619529295,0.383738626,0.336580983,0.379110566,0.276501879,0.388312468,0.646898152,0.614997661,0.672301592,0.767814531,0.557101556,0.540126907,0.462657329,0.986405657,0.541375568,0.540411506,0,0.343164641,0.268152567,0.56605318,0.470607187,0.689317541,0.613924507,0.773170432,0.681806101,0.686489313,0.725322942,0.630420914,0.638059283,0.746607285,0.712734652,0.719630861,0.685475044,0.440380851,0.606196403,0.65746512,0.857802332,0.76216659,0.645443035,0.706553521,0.629033534,0.631104945,0.637218918,0.642233124,0.733326529,0.743071304,0.449573998,0.620838249,0.609542394,0.717518555,0.728290881,0.598198355,0,0.125,0,0.171777611,0.262245155,0.139995769,0,0.214861129,0.189894282,0.073649696,0.058801454,0.195851479,0.16036226,0.090564302,0.366929702,0.272775101,0.285791792,0.939683491,0,0.333333333,0,0,0.905302866,0,0.114608073,0.122334059,0.785397761,0,0.564438847,0,0,0.795912037,0,0,0,0.735122043,0.683388422,0.658846301,0.696292812,0.240877378,0.722094221,0.614159659,0.071956503,0.074999825,0.09779823,0.323529412,0.408507854,0.053767164,0,0,0.060708313,0.101039865,0.553700656,0.574962322,0.580580292,0.584268256,0.491856045,0.659202092,0.508968175,0.579417087,0.578722579,0.12589442,0
Inhibitor,0.090035213,0.229859463,0.350360634,0.546215529,0.189049072,0.183594646,0.480037635,0.434065739,0.430152587,0.536980534,0.868605281,0.426311666,0.304327894,0.185302871,0.693025781,0.389018891,0.340552306,0.52528002,0.498947743,0.156751224,0.345541203,0.358668978,0.651811144,0.40691712,0.265081669,0.323744977,0.277310729,0.974815969,0.260217924,0.244943478,0,0.093763446,0.144983393,0.434695055,0.474729855,0.832390848,0.62356095,0.455625933,0.710443693,0.467063966,0.548136463,0.786063288,0.566822105,0.455608226,0.65740315,0.555222206,0.483816188,0.730637059,0.508679477,0.609245868,0.370156525,0.647155047,0.638608799,0.437350116,0.609354162,0.781522877,0.605870741,0.64158743,0.564546754,0.503427164,0.706138912,0.582197894,0.733524018,0.648390899,0.654220569,0.526571956,0,0.25,0,0,0.197352928,0.128496727,0,0,0.132174394,0.062346646,0.023641848,0.172877697,0.136474815,0.071664722,0.392569875,0.347652055,0.330993504,0.980018947,0,0.333333333,0,0,0.900161403,0,0.072950644,0.325845682,0.785397761,0,0.508594939,0,0,0.788265186,0,0,0,0.725197487,0.666103963,0.666103963,0.479236217,0.406133713,0.485949747,0.673386553,0.121477727,0.082697501,0.068404311,0.441176471,0.672920044,0.080539962,0,0,0,0.051460236,0.523189169,0.538872512,0.542871918,0.54307617,0,0,0.490863553,0.555832172,0.546165302,0.122497507,0
Inhibitor,0.191624324,0.127709401,0.315598049,0.566553474,0.21871209,0.074757896,0.494614149,0.51981838,0.664166472,0.584228069,0.713291792,0.534971228,0.341861617,0.151314187,0.69891406,0.779992298,0.379645899,0.539408043,0.519852321,0.405710582,0.829994376,0.436747159,0.819105803,0.458238571,0.832524413,0.345803819,0.190417953,0.965594694,0.395536287,0.312960297,0,0.097554461,0.154640727,0.648725871,0.364289472,0.738166626,0.886116584,0.426590957,0.651837623,0.748907372,0.440821824,0.672177771,0.838173736,0.475285943,0.666479288,0.833315999,0.442122128,0.476024342,0.779323978,0.83467847,0.347887431,0.552247644,0.666555411,0.731136761,0.480044194,0.699915894,0.84728177,0.636295205,0.833523431,0.45919618,0.436284538,0.811859075,0.682641969,0.856710462,0.855226852,0.693278968,0,0.125,0,0.171777611,0.170860788,0.159054471,0,0.087716688,0.07478871,0.033327911,0.02628836,0.273678684,0.167630975,0.082383915,0.436675536,0.344986299,0.325170698,0.972837425,0,0.333333333,0,0,0.832693355,0,0.191571715,0.381495081,0.526044294,0,0.363682709,0,0,0.817989732,0,0,0,0.763775837,0.733291443,0.733291443,0.447429432,0.495083677,0.482222188,0.47423113,0.1837701,0.156238724,0.178625414,0.529411765,0.250550055,0.11861592,0,0,0.246072603,0.153928155,0.646918326,0.657546622,0.641812782,0.636509184,0.491856045,0.659202092,0.631467209,0.667046129,0.674557901,0.25476696,0
Inhibitor,0.191714805,0.127709401,0.31213885,0.572896537,0.241167494,0.074757896,0.499870577,0.51981838,0.658483838,0.583496185,0.713291792,0.531781423,0.341601513,0.151314187,0.687049479,0.768609005,0.379367142,0.512277772,0.494418501,0.500044551,0.799296376,0.441000122,0.819105803,0.453110912,0.685334722,0.209836959,0.115547377,0.947999777,0.395526345,0.312803385,0,0.093696542,0.143445911,0.648832079,0.395575661,0.739298102,0.886193051,0.327607834,0.684099058,0.748926729,0.379971653,0.681174777,0.851763408,0.445375779,0.640932479,0.833416113,0.398365298,0.484351085,0.792674101,0.858128,0.282105625,0.575876519,0.666959723,0.73114568,0.380572606,0.714545472,0.877379492,0.611814672,0.833608521,0.408384923,0.445476267,0.803824491,0.680231601,0.854172941,0.86327163,0.700055085,0,0.125,0,0.171777611,0.185444983,0.144406597,0,0.087716688,0.080140428,0.030720748,0.021000141,0.244490449,0.156605208,0.074761725,0.448146612,0.396656568,0.371601691,0.982235222,0,0.25,0,0,0.824874125,0,0.191168052,0.366040325,0.523504676,0,0.356233004,0,0,0.813648814,0,0,0,0.758141926,0.723479507,0.723479507,0.47443989,0.471855024,0.51322028,0.492030141,0.183544244,0.160970203,0.178625414,0.529411765,0.349587014,0.133758733,0,0,0.246072603,0.153928155,0.621008786,0.630005384,0.613017782,0.607397895,0.491856045,0.659202092,0.611428384,0.641400966,0.650240977,0.256392673,0
Inhibitor,0.177275892,0.208895469,0.273988219,0.409841891,0.323405229,0.142044021,0.419074756,0.41093333,0.521696939,0.376104638,0.785754026,0.490577682,0.201362756,0.179116726,0.609520414,0.622678209,0.231587925,0.336929143,0.562204539,0.655217433,0.091560955,0.4098523,0.682888001,0.414019464,0.319779396,0.454821739,0.420754339,0.98348227,0.456505972,0.709372019,0,0.112904038,0.108387954,0.400580103,0.645346618,0.775676033,0.554596951,0.562854058,0.481549863,0.35816854,0.719526142,0.636991613,0.536391537,0.580622772,0.453389892,0.52178012,0.624858137,0.523138996,0.386344233,0.608451181,0.473686583,0.436660737,0.542833339,0.285249378,0.775903531,0.610905744,0.597086086,0.436981133,0.490608188,0.619601472,0.473301249,0.524442662,0.654899565,0.49628631,0.628085042,0.475822822,0,0.125,0.134495491,0.464162802,0.751926858,0.688887878,0.0817256,0.33776826,0.458126739,0.225708907,0.106895569,0.375077,0.193861308,0.177007767,0.35914485,0.129191853,0.164820226,0.994465378,0,0.083333333,0,0,0.855626428,0,0.115455294,0.26114805,0.766954416,0,0.327486015,0,0,0.820684158,0,0,0,0.767272831,0.739381755,0.739381755,0.382455764,0.471132122,0.386970611,0.540605826,0.110791599,0.111018739,0.089954465,0.382352941,0.452580388,0.072186433,0,0,0,0.05169154,0.701322074,0.743859769,0.766145404,0.781171855,0,0,0.643747237,0.777025481,0.760077143,0.156144575,0
Inhibitor,0.106876376,0.33521082,0.383103409,0.669719245,0.095468677,0.293742674,0.583449274,0.425294965,0.409123213,0.691503745,0.822204695,0.414267688,0.435430778,0.181954648,0.690696584,0.334171531,0.475259404,0.519609465,0.177797784,0.13225452,0.509184991,0.758254535,0.456917627,0.822788631,0.252977811,0.475147996,0.354482342,0.981712245,0.543610498,0.299482268,0,0.147442283,0.196154024,0.72067383,0.823620102,0.764709202,0.73486644,0.877984159,0.827497972,0.867953117,0.830076747,0.726818666,0.764174626,0.819399429,0.879696513,0.90027219,0.843622679,0.664911876,0.690140704,0.751356684,0.767290586,0.729367234,0.862573674,0.860733827,0.826502645,0.743877337,0.791180155,0.904298498,0.920759126,0.843986733,0.640382725,0.670354656,0.725698378,0.777459415,0.730908728,0.680052762,0,0.5,0.232953023,0.515332834,0.589382535,0.44750597,0.235921486,0.4059903,0.400702368,0.186910034,0.053921208,0.221763909,0.194397664,0.110994776,0.12699155,0.241129039,0.237207983,0.973717152,0,0.333333333,0,0,0.912649723,0,0.037723084,0.344982871,0.86188038,0,0.644236608,0,0,0.763908781,0,0,0,0.69358624,0.611050288,0.611050288,0.597332689,0.325613827,0.575582064,0.751185415,0.122172573,0.10126733,0.063048353,0.558823529,0.622181616,0,0,0,0.152042562,0.055261676,0.687770266,0.701636802,0.699846286,0.694950444,0.874360481,0.900697826,0.620124853,0.679982567,0.70933153,0.030036907,0
Inhibitor,0.172065586,0.284818858,0.261549217,0.58233841,0.128174456,0.277378854,0.52944204,0.357801805,0.177682951,0.867060166,0.838935635,0.327082866,0.510275156,0.322497098,0.609760049,0.10341445,0.549541544,0.355377665,0.268129667,0.290778014,0.678672026,0.642383887,0.812292654,0.629239996,0.38948335,0.216096126,0.138826341,0.955686225,0.366298208,0.555417757,0.25,0.339250349,0.207089855,0.647782385,0.815946527,0.820801844,0.702692518,0.785474011,0.758037973,0.812199202,0.833005475,0.905529295,0.787131861,0.687659588,0.880470855,0.850257334,0.83562903,0.702470448,0.732162353,0.737986169,0.696371514,0.851447665,0.844768826,0.808907664,0.822279243,0.868059003,0.79232684,0.818338331,0.877385649,0.836279804,0.701937873,0.624870469,0.864704211,0.765808194,0.742925222,0.743468681,0.25,0.375,0.232953023,0,0.44674594,0.451744935,0.211014592,0,0.366735512,0.245229355,0.107598181,0.370040483,0.342679541,0.218455077,0.12857823,0.221186517,0.209202992,0.976110891,0.25,0.166666667,0.25,0.285630194,0.906022815,0.236300152,0.120394287,0.325131315,0.877553149,0.741699082,0.572258561,0.893540213,0,0.846326778,0.704752806,0.893540213,0,0.800553406,0.797342709,0.775006622,0.449155926,0.466318587,0.446705346,0.623561725,0.164708216,0.126125065,0.10549995,0.529411765,0.93479698,0.061463494,0,0.20657758,0,0.08127841,0.773815697,0.788536249,0.783617735,0.777938417,0.761727541,0.785637012,0.734922229,0.805388716,0.811276347,0.127706925,1
Inhibitor,0.139200101,0.350692608,0.411898013,0.706701953,0.106298635,0.319012556,0.61426841,0.337152405,0.432388192,0.521354663,0.776337852,0.432581316,0.299237366,0.195796303,0.700838899,0.40663587,0.336630726,0.539603998,0.332786839,0.223839399,0.505485798,0.633690899,0.549813345,0.610388854,0.398179483,0.365874408,0.2350482,0.971583509,0.344666761,0.317214176,0.25,0.150789681,0.167888671,0.67399657,0.609657654,0.896035515,0.888622799,0.801401445,0.802144401,0.817664856,0.647887573,0.840614496,0.881035132,0.824913256,0.759996615,0.874454069,0.617211229,0.804683772,0.846498833,0.823843345,0.67598629,0.727687578,0.887292356,0.809397263,0.664281853,0.838433681,0.883637268,0.745512912,0.906326156,0.618610205,0.786450154,0.762483029,0.789608267,0.893845139,0.869039237,0.766918099,0.25,0.5,0,0.350639581,0.461783232,0.355173568,0,0.379824402,0.300002457,0.134206451,0.057982449,0.270361023,0.21558462,0.125722843,0.200815165,0.241816516,0.240421617,0.964605577,0.25,0.5,0.25,0.284979773,0.905694976,0.233813546,0.040714477,0.338262527,0.891302726,0.740010128,0.568697738,0.884137417,0,0.829174512,0.703147984,0.884137417,0,0.778292136,0.758572812,0.758572812,0.523205636,0.400547452,0.502867832,0.643067013,0.159589101,0.113246381,0.108011121,0.705882353,0.84580367,0,0.024587823,0.094619308,0.126278379,0.064523915,0.717224905,0.727460604,0.72276988,0.715323118,0.624492146,0.757912539,0.664190751,0.71922623,0.728903383,0.031066239,1
Inhibitor,0.121761701,0.32311742,0.357598763,0.633904939,0.157062962,0.340989581,0.570778954,0.384563952,0.285204668,0.578397529,0.800646427,0.313420968,0.339429633,0.426301448,0.703639971,0.17888154,0.377056811,0.54699359,0.222796993,0.263544576,0.532964373,0.586646748,0.590428029,0.665874519,0.413418372,0.564254421,0.46606269,0.98709154,0.415940611,0.541500215,0,0.342875001,0.198255981,0.591182175,0.322822583,0.799963387,0.684828359,0.665070823,0.769143356,0.650264024,0.651309953,0.748792963,0.613700378,0.68668474,0.735899745,0.682231742,0.585984553,0.729567936,0.578531924,0.719880364,0.810371956,0.705918683,0.726657369,0.646798286,0.542116443,0.738839591,0.593458242,0.704396189,0.708886137,0.662175426,0.718257274,0.616810588,0.738319261,0.741970244,0.760275931,0.491857148,0,0.125,0,0.171777611,0.235753014,0.190278647,0,0.135890109,0.1314574,0.074186364,0.069617075,0.227353118,0.185710124,0.096773628,0.367035725,0.278389443,0.248703304,0.99051841,0,0.333333333,0,0,0.92850245,0,0.078407704,0.267775905,0.785397761,0,0.816420726,0,0,0.796215943,0,0,0,0.735516471,0.684075352,0.659612018,0.539565099,0.360202237,0.545902519,0.551915519,0.123667996,0.108642388,0.128684978,0.352941176,0.583204876,0.151463749,0,0,0,0.07750714,0.586826694,0.606704202,0.611569385,0.613212588,0.491856045,0.659202092,0.539439267,0.611128887,0.610275484,0.117843821,0
Inhibitor,0.137487226,0.32135699,0.433534066,0.673373505,0.204579748,0.239339405,0.551781019,0.440113688,0.407178162,0.499316338,0.737772975,0.415113716,0.281226456,0.207827586,0.667999403,0.353018958,0.315191559,0.486250801,0.273749738,0.365405426,0.640584404,0.562799669,0.375377097,0.576417818,0.323834323,0.13258541,0.092919999,0.945492889,0.344271389,0.292817738,0.25,0.09332318,0.166291725,0.651294088,0.552590698,0.812713704,0.815860897,0.511469037,0.759978249,0.798062444,0.606337863,0.785772779,0.799716689,0.473121006,0.723043493,0.835016109,0.567533586,0.741107095,0.733744335,0.707693465,0.437926585,0.675753844,0.660186114,0.786319937,0.63070232,0.804868225,0.807264431,0.695500423,0.854415586,0.568928127,0.728777338,0.648794537,0.672149322,0.865563088,0.729930311,0.590663911,0.25,0.375,0,0.210383748,0.253551245,0.197629482,0,0.226483516,0.186063648,0.081217676,0.053303349,0.254195199,0.202855599,0.105077629,0.295977861,0.29138086,0.276723185,0.94181788,0.25,0.416666667,0.25,0.263932468,0.882586187,0.231051046,0.076765661,0.310982839,0.751080984,0.685356359,0.408285173,0.87369136,0.896229427,0.97297642,0.651216685,0.87369136,0.974485051,0.964927129,0.932844946,0.932844946,0.684099648,0.260861177,0.708421231,0.75538843,0.106174086,0.073683593,0.087181161,0.5,0.595244508,0.015955226,0.017457812,0.068739333,0.060708313,0.070105394,0.647244414,0.661152449,0.65847356,0.655139075,0.491856045,0.637329405,0.613035189,0.674974742,0.674426082,0.097028725,1
Inhibitor,0.163594639,0.337737415,0.455747165,0.723625816,0.281122294,0.226902142,0.573811209,0.492696094,0.440659206,0.441347342,0.722610963,0.436465523,0.250276494,0.220965015,0.677828319,0.431218681,0.27915166,0.50304112,0.36574472,0.416071621,0.438069422,0.414634201,0.308029998,0.424703008,0.406180055,0.233222408,0.149828755,0.957988826,0.235820597,0.293450331,0.25,0.098880212,0.169510207,0.668562749,0.55599209,0.837200547,0.816358858,0.525242538,0.78786373,0.803192961,0.615671618,0.809438677,0.80308982,0.493387452,0.744352869,0.846928419,0.575348509,0.773428606,0.734272791,0.723552045,0.446150841,0.705026178,0.662192066,0.789787257,0.645817451,0.826873275,0.814640131,0.718757277,0.865443945,0.577604187,0.762414379,0.649073306,0.704440084,0.861742604,0.724578421,0.583876587,0.25,0.5,0,0.210383748,0.253551245,0.183338093,0,0.226483516,0.186063648,0.08271923,0.067015855,0.308610304,0.225637019,0.116813351,0.268468733,0.268466714,0.26299487,0.846478982,0.25,0.416666667,0.25,0.259408442,0.871883629,0.231196377,0.077429553,0.301800297,0.70693411,0.67360877,0.342862922,0.874240909,0.852652516,0.97669739,0.640054278,0.874240909,0.977998292,0.969756434,0.941255591,0.941255591,0.64679897,0.294772548,0.672433537,0.739955945,0.138539128,0.11577014,0.1283267,0.470588235,0.595244508,0.015955226,0.017457812,0.068739333,0.060708313,0.070105394,0.696702385,0.712454442,0.705621778,0.702799111,0.491856045,0.637329405,0.66591908,0.727331955,0.727491083,0.097137722,1
Inhibitor,0.118319068,0.365050235,0.387474932,0.63381839,0.141554829,0.328418938,0.578057807,0.304217465,0.362706063,0.415267764,0.754465012,0.38094126,0.224356905,0.204522751,0.644767907,0.201858612,0.261175005,0.426524073,0.29943228,0.36495005,0.349737684,0.594737688,0.426570965,0.518714602,0.205158347,0.28803792,0.214889586,0.968699695,0.34177666,0.425912935,0.25,0.137809248,0.172520539,0.650025412,0.661296503,0.911128977,0.674015161,0.772921162,0.812652996,0.802511053,0.714493762,0.852014626,0.677959265,0.751794006,0.783436976,0.832435457,0.695159735,0.816181354,0.654049842,0.700522478,0.663063015,0.735118018,0.8566026,0.789403637,0.729726482,0.846190702,0.70980073,0.77398558,0.850779446,0.699698759,0.796726081,0.60067149,0.847633989,0.709031019,0.73768766,0.583301728,0.25,0.625,0.465906046,0.420767497,0.630774937,0.541525977,0.446936079,0.426831634,0.417836954,0.226590231,0.075349545,0.257644377,0.214813481,0.122512968,0.195187212,0.214662069,0.195736685,0.916046881,0.25,0.666666667,0.25,0.280064432,0.904600204,0.231888358,0.04000263,0.33221338,0.861729021,0.727246407,0.556806893,0.876857554,0,0.813643558,0.691020062,0.876857554,0,0.758135105,0.723467629,0.723467629,0.679797099,0.261299795,0.677201666,0.69563172,0.097209903,0.0744905,0.078531068,0.617647059,0.444704011,0.013960823,0.018030351,0.07733175,0.060708313,0.06864717,0.699772985,0.718173528,0.720293512,0.718625725,0.806495691,0.840770788,0.654989871,0.725263995,0.739311355,0.060674456,1
Inhibitor,0.095777473,0.257128471,0.297006073,0.554531265,0.079386712,0.236104382,0.508677422,0.388845653,0.392709934,0.67619425,0.774096181,0.402025964,0.416252687,0.198036876,0.666431206,0.289416708,0.454239855,0.469505349,0.213592681,0.295836344,0.730611766,0.80831831,0.666620848,0.790162351,0.501311479,0.45360969,0.361752652,0.981479608,0.42963322,0.277213542,0,0.149834675,0.155501471,0.544915462,0.529817293,0.811777048,0.840053584,0.796341646,0.688165823,0.644604883,0.587658709,0.829404983,0.824484026,0.825742674,0.695129564,0.713065392,0.589146053,0.70624991,0.773818177,0.813309663,0.673677745,0.61020539,0.804033243,0.622316399,0.607728327,0.851950769,0.835328109,0.688726479,0.72513856,0.591964873,0.657709855,0.627927037,0.688913908,0.905006899,0.823471963,0.529943396,0,0.125,0,0.312033443,0.396891005,0.302078507,0,0.398752251,0.27179451,0.114213919,0.049777205,0.215521838,0.177067263,0.099123651,0.276388893,0.2640386,0.265259351,0.990326338,0,0.25,0,0,0.908150384,0,0.074929603,0.323915021,0.77493494,0,0.56746688,0,0,0.802427914,0,0,0,0.74357875,0.698116497,0.698116497,0.69826524,0.246896483,0.716103155,0.817623305,0.102803253,0.05281809,0.040183634,0.558823529,0.479032255,0.015955226,0,0,0.011037875,0.042197997,0.611307906,0.628318351,0.630706493,0.62986188,0.624492146,0.767761493,0.550589339,0.61080062,0.623079929,0.060054132,0
Inhibitor,0.101534141,0.272505883,0.333319153,0.538873191,0.124572307,0.215033424,0.492672066,0.365677498,0.44675438,0.706580377,0.761070851,0.438246495,0.43311856,0.197851843,0.694466967,0.432633061,0.473103272,0.528309029,0.310181937,0.252202958,0.525291158,0.604643502,0.625773103,0.632131966,0.677252071,0.441477988,0.340341726,0.980310902,0.385236338,0.274214908,0,0.145281312,0.154008105,0.548354132,0.48815038,0.814516709,0.830732336,0.763647575,0.698136435,0.60755892,0.564493473,0.759020587,0.81726983,0.783410065,0.688190548,0.704418206,0.556399924,0.715094113,0.754355732,0.769088203,0.635673284,0.624094448,0.806119897,0.565252962,0.596963101,0.770356024,0.83390056,0.676594632,0.70191796,0.566452747,0.7040032,0.611730902,0.67589523,0.894278726,0.772926609,0.605455077,0,0.125,0,0.312033443,0.396891005,0.302078507,0,0.382321125,0.262987998,0.106685266,0.045843068,0.216117051,0.165188849,0.09245529,0.294176098,0.268623445,0.266349991,0.989247181,0,0.25,0,0,0.902506241,0,0.075285386,0.321104332,0.760733228,0,0.518059671,0,0,0.803514907,0,0,0,0.744989516,0.700573467,0.700573467,0.651183036,0.283615916,0.663371734,0.775654176,0.113092576,0.071130502,0.063433274,0.529411765,0.396672506,0.015955226,0,0,0.011037875,0.060259866,0.616427092,0.632948777,0.634354887,0.633157418,0.624492146,0.767761493,0.556190291,0.614969291,0.627490578,0.13071382,0
Inhibitor,0.127407647,0.668319833,0.595512092,0.839196339,0.302475227,0.540579201,0.677223608,0.208063922,0.431239111,0.57625473,0.719223912,0.41782614,0.336687317,0.260275404,0.654536422,0.38529506,0.373745616,0.474383997,0.451999563,0.297025315,0.426266656,0.291575735,0.025409476,0.28680981,0.244168065,0.045110958,0.035975882,0.925346144,0.291916553,0.402496652,0.25,0.161149142,0.200897535,0.623857398,0.892281902,0.909239412,0.566894471,0.915477902,0.904921965,0.665824131,0.948119128,0.896117446,0.581461878,0.820031645,0.851223291,0.648493971,0.944877842,0.891638932,0.633059217,0.565626396,0.799605629,0.817134168,0.800188951,0.648655457,0.966108042,0.904748176,0.615847489,0.81840929,0.643274367,0.950231886,0.888757349,0.524063828,0.895207043,0.638333085,0.541109987,0.483792646,0.25,0.75,0,0,0.196460845,0.259966311,0,0,0.107903718,0.075386116,0.064350166,0.31439101,0.174662739,0.106830287,0.227784556,0.221434441,0.182470554,0.929059175,0.25,0.833333333,0.25,0.276046681,0.904305416,0.240616692,0,0.240793676,0.785397761,0.71681347,0.553605063,0.909862682,0.833432379,0.848489495,0.681106821,0.909862682,0.856947791,0.803360313,0.651462586,0.64933534,0.585351334,0.302831222,0.507840588,0.832433684,0.159368878,0.126696175,0.106686996,0.5,0.326801723,0.027921645,0.021773718,0,0,0.052687156,0.664900199,0.686560847,0.690306808,0.691770272,0,0,0.614020729,0.695600205,0.685882899,0.062151466,1
Inhibitor,0.133707791,0.636128111,0.596091357,0.810938952,0.186815936,0.57159222,0.70041592,0.082607818,0.455082091,0.577466623,0.738371479,0.442741011,0.338541658,0.230819584,0.718019378,0.454296604,0.376093288,0.579523993,0.653993869,0.327997072,0.403676484,0.283774012,0.07588167,0.313175422,0.470597906,0.06615887,0.049357571,0.930456767,0.439127119,0.408166376,0.25,0.161957465,0.215414501,0.677649544,1,1,0.682582351,0.954847152,1,0.7401369,1,1,0.650381465,0.844409957,0.948424488,0.70469029,1,1,0.713256005,0.627112619,0.841603384,0.905257085,0.919815964,0.73067072,1,1,0.668107515,0.917564117,0.695646667,1,1,0.601716698,1,0.754567975,0.627240731,0.553612338,0.25,1,0,0,0.261353071,0.292729731,0,0,0.14249777,0.096698342,0.070393845,0.328932927,0.195529466,0.124685257,0.18937328,0.220464943,0.192063905,0.972923239,0.25,0.666666667,0.25,0.285355016,0.904305416,0.242967557,0,0.24410942,0.785397761,0.740984525,0.553605063,0.918752192,0,0.674683855,0.704073843,0.918752192,0,0.577784623,0.560140506,0.551631521,0.32429119,0.511453079,0.227307731,0.641106782,0.222712518,0.195912304,0.168195818,0.676470588,0.605727873,0.027921645,0.021773718,0,0,0.052687156,0.700524879,0.719797335,0.720881002,0.719897491,0,0,0.64918395,0.728433478,0.720121976,0.062159154,1
Inhibitor,0.13230771,0.668319833,0.593251391,0.839196339,0.332283503,0.540579201,0.677223608,0.208063922,0.486660011,0.57625473,0.719223912,0.472750407,0.336687317,0.260275404,0.689208722,0.539868304,0.373745616,0.515697115,0.696844621,0.316504389,0.570105785,0.188567039,0.025409476,0.182535163,0.310897829,0.034662243,0.027643057,0.918938431,0.352992551,0.402403158,0.25,0.161180726,0.201100078,0.618396421,0.89108274,0.908311277,0.568090731,0.915806133,0.905503178,0.664345772,0.948221396,0.896239205,0.581457963,0.82041814,0.851982417,0.64615041,0.94493492,0.89171403,0.63308043,0.566724548,0.79979461,0.817457296,0.799777423,0.647932247,0.966477807,0.905261819,0.614778934,0.819114755,0.641471511,0.950362062,0.888982458,0.52398811,0.895050753,0.639463664,0.541123787,0.452867472,0.25,0.75,0,0,0.196460845,0.259966311,0,0,0.107903718,0.075386116,0.059817407,0.317103249,0.170452974,0.107760167,0.222726711,0.223624714,0.177484539,0.91763995,0.25,0.833333333,0.25,0.275502964,0.904305416,0.24058964,0,0.240531043,0.785397761,0.715401594,0.553605063,0.909760389,0.855927312,0.847408678,0.679765275,0.909760389,0.855927312,0.801957562,0.649019577,0.646892331,0.593713725,0.296827664,0.516834549,0.712032313,0.159368878,0.122453541,0.130364367,0.5,0.317086026,0.027921645,0.021773718,0,0,0.052687156,0.663292153,0.686387777,0.689225843,0.691625206,0,0,0.611056645,0.6928158,0.68302625,0.06215113,1
